fips,Year,PerCapitaIncome,UnemploymentRate,PovertyRate,MedianIncome,Rent,BachelorsOrHigher,WhiteAlone,BlackAlone,HispanicLatino,Population,RepublicanVoteShare,DemocratVoteShare,RepublicanMargin,DrugDeaths,DrugDeathRate,SuicideDeaths,SuicideRate,MentalHealthScore,state_fips
31099,2020,60678.0,3.3,7.6,62260.0,,26.423587665991448,96.00789313904068,0.0758955676988463,7.1341833636915615,6588.0,78.30188679245283,19.450610432852383,58.85127635960045,0.0,,,,,31
31099,2021,73058.0,1.9,7.7,72694.0,,26.924808644754616,95.49630968519357,0.0451875282422051,7.561379725862329,6639.0,78.30188679245283,19.450610432852383,58.85127635960045,0.0,,,,,31
31099,2022,82319.0,1.7,8.1,74686.0,,30.879712746858168,94.65063861758075,0.0901577761081893,7.768595041322314,6655.0,78.30188679245283,19.450610432852383,58.85127635960045,0.0,,0.0,,,31
31099,2023,94356.0,1.7,7.9,77458.0,,30.879712746858168,94.65063861758075,0.0901577761081893,7.768595041322314,6655.0,78.30188679245283,19.450610432852383,58.85127635960045,0.0,,0.0,,,31
31101,2018,44154.0,3.1,11.9,52086.0,,20.666111573688593,96.28349178910976,0.864304235090752,7.000864304235091,8099.0,80.19335647000496,14.154685176003968,66.03867129400099,,,,,,31
31101,2019,45056.0,3.3,11.1,51478.0,,20.485355648535563,95.99652949925633,1.2146752602875557,7.238472979672782,8068.0,80.19335647000496,14.154685176003968,66.03867129400099,,,,,,31
31101,2020,49616.0,3.2,11.7,57307.0,,19.342943345625212,94.91799204771372,1.6401590457256463,7.467693836978132,8048.0,81.20989917506874,17.4839596700275,63.72593950504124,,,,,,31
31101,2021,55895.0,2.1,11.6,53637.0,,20.164473684210527,93.19056785370547,1.3715110683349374,7.735803657362848,8312.0,81.20989917506874,17.4839596700275,63.72593950504124,,,,,,31
31101,2022,56076.0,1.7,11.4,60608.0,,19.9021207177814,91.1477779115982,1.4332169095507648,7.720101168252438,8303.0,81.20989917506874,17.4839596700275,63.72593950504124,,,0.0,,,31
31101,2023,60135.0,1.8,11.2,57160.0,,19.9021207177814,91.1477779115982,1.4332169095507648,7.720101168252438,8303.0,81.20989917506874,17.4839596700275,63.72593950504124,,,,,,31
31103,2018,46060.0,2.3,18.3,48429.0,,22.867513611615244,98.48484848484848,0.0,1.0101010101010102,792.0,88.6319845857418,7.707129094412331,80.92485549132948,0.0,,,,,31
31103,2019,53331.0,2.7,18.9,46010.0,,25.04930966469428,98.55263157894736,0.0,0.9210526315789472,760.0,88.6319845857418,7.707129094412331,80.92485549132948,0.0,,,,,31
31103,2020,66329.0,2.2,17.3,47053.0,,25.493421052631575,98.62857142857143,0.0,1.2571428571428571,875.0,89.98109640831758,9.262759924385634,80.71833648393195,0.0,,0.0,,,31
31103,2021,67641.0,1.7,19.3,49421.0,,27.831715210355988,97.25158562367864,0.1057082452431289,2.536997885835095,946.0,89.98109640831758,9.262759924385634,80.71833648393195,0.0,,0.0,,,31
31103,2022,62424.0,2.0,20.9,51579.0,,28.751974723538705,95.94731509625126,0.1013171225937183,1.82370820668693,987.0,89.98109640831758,9.262759924385634,80.71833648393195,0.0,,,,,31
31103,2023,66245.0,2.2,17.3,52077.0,,28.751974723538705,95.94731509625126,0.1013171225937183,1.82370820668693,987.0,89.98109640831758,9.262759924385634,80.71833648393195,0.0,,0.0,,,31
31105,2018,45143.0,2.7,12.5,46986.0,,18.2025894897182,95.11862557949276,0.218161985274066,10.74447777474775,3667.0,79.3082886106142,13.714967203339295,65.5933214072749,0.0,,0.0,,,31
31105,2019,45272.0,3.1,12.2,52284.0,,16.148370176095916,94.21965317919076,0.0825763831544178,9.551334984860995,3633.0,79.3082886106142,13.714967203339295,65.5933214072749,0.0,,0.0,,,31
31105,2020,51050.0,3.6,11.0,46782.0,,13.194706994328923,93.68008948545862,0.139821029082774,9.284116331096197,3576.0,83.40448239060832,14.300960512273212,69.10352187833512,0.0,,,,,31
31105,2021,56330.0,2.3,11.9,52460.0,,12.724434035909448,92.77142059726486,0.3349148758024002,9.57298353335194,3583.0,83.40448239060832,14.300960512273212,69.10352187833512,0.0,,0.0,,,31
31105,2022,61922.0,1.7,12.8,55797.0,,11.532322426177174,90.10309278350516,0.2061855670103093,10.515463917525771,3395.0,83.40448239060832,14.300960512273212,69.10352187833512,0.0,,0.0,,,31
31105,2023,65186.0,2.0,12.3,59686.0,,11.532322426177174,90.10309278350516,0.2061855670103093,10.515463917525771,3395.0,83.40448239060832,14.300960512273212,69.10352187833512,0.0,,,,,31
31107,2018,44262.0,3.2,13.4,47906.0,,21.671773918964927,86.82033096926713,0.2718676122931442,2.635933806146572,8460.0,77.4726609963548,17.496962332928312,59.97569866342649,0.0,,,,,31
31107,2019,47536.0,3.0,12.2,53676.0,,21.63782765119068,86.82648943745549,0.4035129361500119,2.8720626631853787,8426.0,77.4726609963548,17.496962332928312,59.97569866342649,0.0,,,,,31
31107,2020,52976.0,3.0,13.6,51296.0,,19.70477171301064,86.55952380952381,0.3095238095238095,3.0952380952380953,8400.0,79.22077922077922,19.267617628273364,59.95316159250586,0.0,,,,,31
31107,2021,60279.0,2.1,12.3,54189.0,,18.833535844471445,86.34100071140621,0.5335546597106948,3.308038890206308,8434.0,79.22077922077922,19.267617628273364,59.95316159250586,,,,,,31
31107,2022,63038.0,2.1,15.6,54880.0,,18.9165650583522,85.52584670231728,0.7011289364230541,3.3986928104575163,8415.0,79.22077922077922,19.267617628273364,59.95316159250586,0.0,,,,,31
31107,2023,66048.0,2.2,13.7,60057.0,,18.9165650583522,85.52584670231728,0.7011289364230541,3.3986928104575163,8415.0,79.22077922077922,19.267617628273364,59.95316159250586,0.0,,,,,31
31109,2018,48483.0,2.6,12.4,58618.0,877.2643915919042,38.77801193506656,86.40541255232284,4.030713267589828,6.862435261565849,310094.0,45.21116111082563,45.438729142655795,-0.2275680318301667,30.0,9.455609067,41.0,12.922665725,,31
31109,2019,50392.0,2.8,10.7,61383.0,898.44000067597,39.518420890051274,86.10030719317405,3.991914624566513,7.046922001034621,313158.0,45.21116111082563,45.438729142655795,-0.2275680318301667,28.0,8.774953775,39.0,12.222257044,,31
31109,2020,53501.0,4.3,9.4,65819.0,929.6687690359696,39.765436743159846,85.19286274906955,3.9002962250297495,7.270172418158341,315976.0,44.904574895413575,52.72116906163712,-7.816594166223545,46.0,14.345859972,46.0,14.345859972,,31
31109,2021,59355.0,2.5,12.0,65436.0,986.215334894508,40.1207203145741,84.1446014842289,3.764896144564019,7.479527069849922,320301.0,44.904574895413575,52.72116906163712,-7.816594166223545,43.0,13.25058395,41.0,12.63427772,,31
31109,2022,62292.0,2.0,12.5,68358.0,1069.5985671830006,40.85421961810305,83.32500163011585,3.7324995420150713,7.697251779931255,322063.0,44.904574895413575,52.72116906163712,-7.816594166223545,34.0,10.469398564,52.0,16.012021333,,31
31109,2023,66280.0,2.1,10.8,71171.0,1140.8429766533577,40.85421961810305,83.32500163011585,3.7324995420150713,7.697251779931255,322063.0,44.904574895413575,52.72116906163712,-7.816594166223545,25.0,7.651905631,48.0,14.691658811,,31
31111,2018,47272.0,3.1,10.1,56803.0,,22.122324411267375,95.20785708238084,1.3659582874721306,8.345327801766715,35433.0,75.40760027276671,18.058396875581177,57.34920339718553,,,,,,31
31111,2019,49355.0,3.5,10.8,60924.0,,23.2460818905391,94.79057368913593,1.5370218075603324,8.637949125145337,35263.0,75.40760027276671,18.058396875581177,57.34920339718553,,,,,,31
31111,2020,52839.0,4.0,9.4,62948.0,,21.64206717921309,93.45071628331716,1.600936019633583,9.131898864220078,35042.0,76.40731864149178,21.581808616355875,54.82551002513591,,,13.0,,,31
31111,2021,62071.0,2.3,11.1,61702.0,698.5292236558921,21.323863401742575,91.55732538818542,1.14593479631009,9.388070818770412,34906.0,76.40731864149178,21.581808616355875,54.82551002513591,,,,,,31
31111,2022,66947.0,2.0,11.9,62442.0,739.2061108379131,20.199313290344193,89.16077840843276,1.2162631761844087,9.654812927140044,34532.0,76.40731864149178,21.581808616355875,54.82551002513591,,,,,,31
31111,2023,72970.0,2.2,12.5,63632.0,785.6954371036162,20.199313290344193,89.16077840843276,1.2162631761844087,9.654812927140044,34532.0,76.40731864149178,21.581808616355875,54.82551002513591,,,13.0,,,31
31113,2018,50823.0,3.0,9.3,55531.0,,19.65811965811966,98.64559819413093,0.0,2.9345372460496613,886.0,88.30022075055187,7.06401766004415,81.23620309050773,0.0,,,,,31
31113,2019,50180.0,2.9,8.9,53108.0,,19.611021069692057,98.70550161812298,0.0,4.746494066882416,927.0,88.30022075055187,7.06401766004415,81.23620309050773,0.0,,0.0,,,31
31113,2020,54211.0,2.5,9.3,56283.0,,23.17073170731707,98.77232142857144,0.0,2.9017857142857144,896.0,90.44444444444444,8.444444444444445,82.0,0.0,,0.0,,,31
31113,2021,58653.0,1.7,9.9,61004.0,,26.371681415929203,91.90751445086704,0.0,3.4682080924855487,865.0,90.44444444444444,8.444444444444445,82.0,0.0,,0.0,,,31
31113,2022,57815.0,2.1,10.7,68723.0,,25.268817204301076,88.31942789034565,0.0,1.66865315852205,839.0,90.44444444444444,8.444444444444445,82.0,0.0,,0.0,,,31
31113,2023,71302.0,2.4,9.2,66333.0,,25.268817204301076,88.31942789034565,0.0,1.66865315852205,839.0,90.44444444444444,8.444444444444445,82.0,0.0,,0.0,,,31
31115,2018,56088.0,3.2,17.1,47797.0,,23.210412147505423,99.65811965811966,0.0,1.7094017094017095,585.0,83.8961038961039,12.467532467532468,71.42857142857143,0.0,,0.0,,,31
31115,2019,57559.0,4.0,15.2,51559.0,,25.32467532467532,99.6694214876033,0.0,1.818181818181818,605.0,83.8961038961039,12.467532467532468,71.42857142857143,0.0,,0.0,,,31
31115,2020,61663.0,3.2,15.1,56291.0,,20.55888223552894,91.15942028985508,0.0,8.405797101449275,690.0,81.4977973568282,16.519823788546255,64.97797356828195,0.0,,0.0,,,31
31115,2021,65245.0,2.2,15.6,53369.0,,18.0293501048218,87.66917293233082,0.0,10.827067669172932,665.0,81.4977973568282,16.519823788546255,64.97797356828195,0.0,,0.0,,,31
31115,2022,59454.0,2.4,16.4,60487.0,,19.52277657266811,85.69157392686805,0.0,11.76470588235294,629.0,81.4977973568282,16.519823788546255,64.97797356828195,0.0,,0.0,,,31
31115,2023,76269.0,2.9,16.6,61608.0,,19.52277657266811,85.69157392686805,0.0,11.76470588235294,629.0,81.4977973568282,16.519823788546255,64.97797356828195,0.0,,0.0,,,31
31117,2018,44821.0,2.7,11.6,53207.0,,24.85207100591716,95.81497797356828,0.0,1.9823788546255507,454.0,89.54703832752612,4.878048780487805,84.66898954703832,0.0,,0.0,,,31
31117,2019,52125.0,2.7,12.6,52033.0,,21.981424148606813,98.48101265822784,0.0,1.5189873417721518,395.0,89.54703832752612,4.878048780487805,84.66898954703832,0.0,,,,,31
31117,2020,68060.0,2.5,13.1,54876.0,,23.75366568914956,98.8095238095238,0.0,1.1904761904761905,420.0,91.05960264900662,5.629139072847682,85.43046357615894,0.0,,0.0,,,31
31117,2021,68945.0,1.9,11.4,54138.0,,23.86058981233244,98.94736842105264,0.0,1.0526315789473684,475.0,91.05960264900662,5.629139072847682,85.43046357615894,0.0,,0.0,,,31
31117,2022,63026.0,1.6,15.1,52774.0,,17.404129793510325,98.46491228070175,0.0,0.6578947368421052,456.0,91.05960264900662,5.629139072847682,85.43046357615894,0.0,,0.0,,,31
31117,2023,86039.0,2.1,12.0,55174.0,,17.404129793510325,98.46491228070175,0.0,0.6578947368421052,456.0,91.05960264900662,5.629139072847682,85.43046357615894,0.0,,0.0,,,31
31119,2018,47866.0,2.6,11.7,55226.0,,22.441683017222587,91.6164258901149,1.4816289386872938,14.824820839494937,35164.0,74.09886355713589,18.901206163285224,55.19765739385066,0.0,,,,,31
31119,2019,50688.0,2.8,10.2,58275.0,,22.997032640949556,91.62770809578107,1.3055872291904218,15.01425313568985,35080.0,74.09886355713589,18.901206163285224,55.19765739385066,,,10.0,,,31
31119,2020,53229.0,3.9,10.6,56970.0,,23.73593661077792,89.39268480712674,1.2220540787482512,15.39559717899666,35023.0,75.73739295908658,22.06152870282271,53.675864256263864,,,,,,31
31119,2021,61053.0,2.5,9.7,61263.0,,24.26352900462863,86.13900374089387,1.2769667819874553,15.872078305628218,35553.0,75.73739295908658,22.06152870282271,53.675864256263864,,,,,,31
31119,2022,63945.0,2.0,13.1,63482.0,,24.457152685213053,83.34177500140694,0.8554223647926164,16.05886656536665,35538.0,75.73739295908658,22.06152870282271,53.675864256263864,0.0,,,,,31
31119,2023,67240.0,2.0,11.6,68218.0,,24.457152685213053,83.34177500140694,0.8554223647926164,16.05886656536665,35538.0,75.73739295908658,22.06152870282271,53.675864256263864,,,,,,31
31121,2018,43179.0,2.9,10.7,56493.0,,17.358078602620086,95.41202101755736,0.858644111239267,4.254773804946815,7803.0,77.24392819429778,15.892291446673706,61.35163674762407,,,,,,31
31121,2019,48288.0,3.3,11.0,53411.0,,17.80199818346957,95.02436522185177,0.4744806360605283,4.475506540138497,7798.0,77.24392819429778,15.892291446673706,61.35163674762407,0.0,,,,,31
31121,2020,51686.0,4.0,9.6,58437.0,,17.02127659574468,94.44160490672118,0.7794531050345004,4.855609506772297,7826.0,80.31477566361286,17.453605825698848,62.86116983791402,,,,,,31
31121,2021,58569.0,2.4,9.0,64309.0,,16.344561016013255,93.87277221282685,0.0910628333550149,5.086509691687264,7687.0,80.31477566361286,17.453605825698848,62.86116983791402,0.0,,0.0,,,31
31121,2022,60076.0,1.8,9.2,68754.0,,17.417693581018945,92.8729641693811,0.0651465798045602,5.368078175895766,7675.0,80.31477566361286,17.453605825698848,62.86116983791402,,,0.0,,,31
31121,2023,64821.0,2.0,9.3,72297.0,,17.417693581018945,92.8729641693811,0.0651465798045602,5.368078175895766,7675.0,80.31477566361286,17.453605825698848,62.86116983791402,0.0,,,,,31
31123,2018,53118.0,2.8,14.5,49151.0,,18.146718146718147,95.20760173517868,0.8469324519727329,15.53398058252427,4841.0,81.57537347215936,12.856496152105024,68.71887732005433,0.0,,,,,31
31123,2019,57995.0,2.9,13.2,49982.0,,19.530321046373363,95.29387157498432,0.773896674335913,15.415185107718052,4781.0,81.57537347215936,12.856496152105024,68.71887732005433,,,,,,31
31123,2020,64229.0,3.6,12.5,54879.0,,22.099107417666975,91.9549989386542,0.2759499044788792,15.495648482275524,4711.0,82.63590144700821,15.09581540868205,67.54008603832617,,,0.0,,,31
31123,2021,71313.0,2.5,13.5,52933.0,,19.59847036328872,89.16213275299239,0.1305767138193688,15.60391730141458,4595.0,82.63590144700821,15.09581540868205,67.54008603832617,0.0,,0.0,,,31
31123,2022,70562.0,2.0,14.0,58889.0,,19.44977607165707,85.97106532222709,0.0876808417360806,15.80447172292854,4562.0,82.63590144700821,15.09581540868205,67.54008603832617,0.0,,0.0,,,31
31123,2023,78663.0,2.2,14.5,62245.0,,19.44977607165707,85.97106532222709,0.0876808417360806,15.80447172292854,4562.0,82.63590144700821,15.09581540868205,67.54008603832617,,,,,,31
31125,2018,36741.0,2.5,11.7,47279.0,,19.808306709265175,99.04333145751266,0.4501969611705121,2.6730444569499157,3554.0,77.79148673658236,17.334978408389883,60.45650832819247,0.0,,0.0,,,31
31125,2019,40287.0,3.1,10.3,55853.0,,18.28978622327791,98.87133182844244,0.3950338600451467,2.793453724604966,3544.0,77.79148673658236,17.334978408389883,60.45650832819247,0.0,,0.0,,,31
31125,2020,44560.0,3.2,11.4,52534.0,,18.35191082802548,97.30496453900707,0.2836879432624113,2.8368794326241136,3525.0,78.61050328227572,19.63894967177243,58.971553610503285,0.0,,0.0,,,31
31125,2021,55849.0,2.0,10.5,56880.0,,18.000847098686997,95.6624372971378,0.5606373561522573,2.1245205075243434,3389.0,78.61050328227572,19.63894967177243,58.971553610503285,0.0,,0.0,,,31
31125,2022,51705.0,1.9,11.4,62863.0,,18.9873417721519,95.1574569221628,0.5644682115270351,3.4759358288770055,3366.0,78.61050328227572,19.63894967177243,58.971553610503285,0.0,,,,,31
31125,2023,61894.0,2.1,11.3,61228.0,,18.9873417721519,95.1574569221628,0.5644682115270351,3.4759358288770055,3366.0,78.61050328227572,19.63894967177243,58.971553610503285,0.0,,0.0,,,31
31127,2018,45694.0,3.5,12.7,52069.0,,28.080851988698107,96.14505996573386,1.499143346659052,2.6841804683038264,7004.0,66.94084150585257,24.833913318570072,42.106928187282506,0.0,,,,,31
31127,2019,48079.0,3.7,11.8,55343.0,,27.80562213989976,95.8554424207658,1.5058081170228022,2.782159759070701,6973.0,66.94084150585257,24.833913318570072,42.106928187282506,,,,,,31
31127,2020,49874.0,3.6,11.8,55574.0,,28.03758741258741,93.19289194611636,1.5333906563485238,2.909143020922901,6978.0,70.93193105463044,26.906222611744084,44.025708442886355,0.0,,,,,31
31127,2021,59043.0,2.3,11.5,56658.0,,29.379641764962862,92.24199288256229,1.7366548042704628,2.9893238434163703,7025.0,70.93193105463044,26.906222611744084,44.025708442886355,,,,,,31
31127,2022,57847.0,2.2,13.8,61933.0,,30.475363577165183,91.56575010685285,1.6099159424419431,3.048867360022795,7019.0,70.93193105463044,26.906222611744084,44.025708442886355,,,,,,31
31127,2023,59432.0,2.2,11.8,65868.0,,30.475363577165183,91.56575010685285,1.6099159424419431,3.048867360022795,7019.0,70.93193105463044,26.906222611744084,44.025708442886355,0.0,,,,,31
31129,2018,49699.0,2.8,11.0,46954.0,,19.144144144144143,97.77777777777776,0.1637426900584795,2.7134502923976607,4275.0,78.2766439909297,16.009070294784582,62.26757369614512,0.0,,,,,31
31129,2019,52855.0,2.8,11.2,48624.0,,20.937805275154673,97.24316682375118,0.1413760603204524,2.803958529688973,4244.0,78.2766439909297,16.009070294784582,62.26757369614512,0.0,,,,,31
31129,2020,57611.0,2.7,9.8,60636.0,,23.49673202614379,96.90770694576594,0.3092293054234062,2.9257849666983824,4204.0,80.63395570994355,17.7594442032132,62.87451150673035,0.0,,0.0,,,31
31129,2021,70088.0,1.9,9.9,59602.0,,22.66091572660916,96.46060606060604,0.1939393939393939,3.151515151515152,4125.0,80.63395570994355,17.7594442032132,62.87451150673035,0.0,,0.0,,,31
31129,2022,66586.0,2.0,10.9,57278.0,,26.82119205298013,93.45063538611925,0.1955034213098729,1.466275659824047,4092.0,80.63395570994355,17.7594442032132,62.87451150673035,0.0,,,,,31
31129,2023,79865.0,2.0,10.8,58951.0,,26.82119205298013,93.45063538611925,0.1955034213098729,1.466275659824047,4092.0,80.63395570994355,17.7594442032132,62.87451150673035,,,0.0,,,31
31131,2018,52242.0,2.9,9.4,60734.0,,21.762705633673377,94.65274282838448,0.3837443381982888,7.775541016607952,15896.0,65.17366233069599,27.155692637789997,38.01796969290599,,,,,,31
31131,2019,54776.0,3.2,8.3,66293.0,,23.435051166221076,94.0623236566556,0.4138190482161891,8.075741425794721,15949.0,65.17366233069599,27.155692637789997,38.01796969290599,,,,,,31
31131,2020,55271.0,3.6,8.4,68443.0,,25.40207701498024,93.18509238960225,0.6764797995615409,8.130284998434075,15965.0,67.9374624173181,29.94588093806374,37.99158147925437,,,,,,31
31131,2021,60962.0,2.4,9.3,67595.0,,26.358870596891386,89.16813269665745,0.7351093239507415,8.243277205327972,15916.0,67.9374624173181,29.94588093806374,37.99158147925437,,,,,,31
31131,2022,59145.0,2.1,9.9,70433.0,,25.647101713452425,88.53391684901531,0.700218818380744,8.471397311659894,15995.0,67.9374624173181,29.94588093806374,37.99158147925437,,,,,,31
31131,2023,62848.0,2.2,8.0,76448.0,,25.647101713452425,88.53391684901531,0.700218818380744,8.471397311659894,15995.0,67.9374624173181,29.94588093806374,37.99158147925437,0.0,,,,,31
31133,2018,43040.0,2.6,13.8,45487.0,,17.51152073732719,96.41255605381166,0.0,1.7937219730941705,2676.0,73.39864355689525,21.024868123587037,52.37377543330821,,,0.0,,,31
31133,2019,45316.0,2.9,13.1,47006.0,,17.082035306334372,96.56474141185352,0.1510003775009437,1.8120045300113252,2649.0,73.39864355689525,21.024868123587037,52.37377543330821,0.0,,0.0,,,31
31133,2020,51872.0,2.7,12.7,49089.0,,15.585106382978722,96.51515151515152,0.1893939393939394,1.9318181818181817,2640.0,74.94751574527642,22.533240027991603,52.414275717284816,0.0,,0.0,,,31
31133,2021,61434.0,1.9,12.4,50501.0,,16.041896361631753,96.8408736349454,0.15600624024961,3.6661466458658345,2564.0,74.94751574527642,22.533240027991603,52.414275717284816,0.0,,,,,31
31133,2022,58387.0,2.0,13.2,55584.0,,20.401337792642146,95.18213866039952,0.2350176263219741,2.0759890325107717,2553.0,74.94751574527642,22.533240027991603,52.414275717284816,0.0,,,,,31
31133,2023,63343.0,2.0,13.7,55574.0,,20.401337792642146,95.18213866039952,0.2350176263219741,2.0759890325107717,2553.0,74.94751574527642,22.533240027991603,52.414275717284816,0.0,,,,,31
31135,2018,53550.0,2.0,10.3,57251.0,,25.836160930683473,98.93360853113175,0.2751977984176126,4.024767801857585,2907.0,83.6426116838488,11.065292096219933,72.57731958762886,0.0,,0.0,,,31
31135,2019,64614.0,2.3,9.5,63443.0,,28.079800498753116,98.6211651154774,0.1378834884522578,4.205446397793864,2901.0,83.6426116838488,11.065292096219933,72.57731958762886,0.0,,0.0,,,31
31135,2020,73047.0,1.8,10.0,58925.0,,26.52961331375429,97.95777085496712,0.1730702665282104,4.395984769816545,2889.0,85.55699481865285,12.888601036269431,72.66839378238342,,,,,,31
31135,2021,92904.0,1.4,9.4,61156.0,,24.17302798982188,96.1605584642234,0.1396160558464223,4.467713787085515,2865.0,85.55699481865285,12.888601036269431,72.66839378238342,0.0,,,,,31
31135,2022,101933.0,1.6,10.7,67296.0,,25.85241730279898,94.16083916083916,0.0699300699300699,4.79020979020979,2860.0,85.55699481865285,12.888601036269431,72.66839378238342,0.0,,,,,31
31135,2023,90815.0,1.7,9.3,71521.0,,25.85241730279898,94.16083916083916,0.0699300699300699,4.79020979020979,2860.0,85.55699481865285,12.888601036269431,72.66839378238342,0.0,,,,,31
31137,2018,50042.0,2.3,9.5,59003.0,,25.905158603011856,96.40350877192982,0.2521929824561403,5.526315789473684,9120.0,81.98083067092652,12.183173588924388,69.79765708200213,0.0,,,,,31
31137,2019,54621.0,2.7,10.0,61420.0,,23.48352173220825,96.3846153846154,0.3626373626373627,5.7032967032967035,9100.0,81.98083067092652,12.183173588924388,69.79765708200213,0.0,,,,,31
31137,2020,59564.0,3.0,11.3,61442.0,,25.572824867809647,94.59668508287294,0.0994475138121547,5.922651933701657,9050.0,82.99061688959873,15.01297664204432,67.9776402475544,0.0,,0.0,,,31
31137,2021,67363.0,1.8,8.8,66986.0,,25.815349667369787,94.0035666518056,0.2340615247436469,6.096745430227374,8972.0,82.99061688959873,15.01297664204432,67.9776402475544,0.0,,,,,31
31137,2022,63458.0,1.8,9.5,66287.0,,26.690741956664475,93.1407539594022,0.6245817532902075,6.190051304929735,8966.0,82.99061688959873,15.01297664204432,67.9776402475544,,,,,,31
31137,2023,70667.0,1.8,8.3,70550.0,,26.690741956664475,93.1407539594022,0.6245817532902075,6.190051304929735,8966.0,82.99061688959873,15.01297664204432,67.9776402475544,0.0,,0.0,,,31
31139,2018,50581.0,2.7,9.8,57367.0,,22.258794486731126,97.48497974011455,0.2375296912114014,1.732569512365516,7157.0,84.0771349862259,10.523415977961433,73.55371900826447,,,0.0,,,31
31139,2019,55379.0,2.7,9.3,67465.0,,23.172242874845107,97.10246360582306,0.2099664053751399,1.5257558790593504,7144.0,84.0771349862259,10.523415977961433,73.55371900826447,0.0,,,,,31
31139,2020,59689.0,3.3,8.2,56484.0,,24.46808510638298,96.59282108805384,0.1402131239484015,2.0611329220415033,7132.0,86.42036944583126,11.982026959560658,74.4383424862706,0.0,,,,,31
31139,2021,75674.0,2.3,10.1,64607.0,,22.72449602932193,96.38040187173137,0.3578309936691439,2.119460500963391,7266.0,86.42036944583126,11.982026959560658,74.4383424862706,,,,,,31
31139,2022,104027.0,1.8,9.4,70906.0,,22.06477732793522,96.1786056704561,0.2739350773866593,2.2873578961786056,7301.0,86.42036944583126,11.982026959560658,74.4383424862706,,,0.0,,,31
31139,2023,117544.0,1.8,9.2,78454.0,,22.06477732793522,96.1786056704561,0.2739350773866593,2.2873578961786056,7301.0,86.42036944583126,11.982026959560658,74.4383424862706,0.0,,0.0,,,31
31141,2018,44715.0,2.7,8.5,63656.0,,22.20278110323234,95.37549526661222,0.4839246287390739,18.398209478873664,33063.0,75.97173144876325,18.332986905009356,57.638744543753894,,,,,,31
31141,2019,48246.0,3.0,9.0,62804.0,,21.763895268718414,94.84536082474226,0.539579188521131,18.98173268222102,33174.0,75.97173144876325,18.332986905009356,57.638744543753894,,,,,,31
31141,2020,51012.0,3.7,6.6,62776.0,,23.380950207658255,90.66165413533834,0.5804511278195489,19.90375939849624,33250.0,77.75154724685765,20.80010208639061,56.951445160467046,,,,,,31
31141,2021,57667.0,2.3,7.8,70177.0,,23.538031170907153,87.60659965419218,0.759018843595229,20.704510154441287,34123.0,77.75154724685765,20.80010208639061,56.951445160467046,,,,,,31
31141,2022,58255.0,1.9,9.9,67132.0,,24.577065571575236,84.00596160028054,0.6633741488646658,21.327332768345073,34219.0,77.75154724685765,20.80010208639061,56.951445160467046,,,,,,31
31141,2023,62340.0,2.0,8.4,76785.0,,24.577065571575236,84.00596160028054,0.6633741488646658,21.327332768345073,34219.0,77.75154724685765,20.80010208639061,56.951445160467046,,,,,,31
31143,2018,49967.0,2.4,8.5,59815.0,,21.071330964744465,97.50713606089438,0.1902949571836346,5.366317792578497,5255.0,78.54376452362509,15.995352439969016,62.54841208365607,0.0,,0.0,,,31
31143,2019,54115.0,2.8,6.9,66462.0,,21.82517866959868,97.30143540669856,0.1722488038277511,5.511961722488038,5225.0,78.54376452362509,15.995352439969016,62.54841208365607,0.0,,0.0,,,31
31143,2020,56560.0,3.1,7.3,59159.0,,19.228650137741045,95.37250384024576,0.1920122887864823,5.779569892473118,5208.0,79.57624175060785,18.409169850642584,61.167071899965265,,,,,,31
31143,2021,69824.0,1.9,6.6,69503.0,,18.128978688070855,94.67738847405704,0.038292169251388,5.935286233965154,5223.0,79.57624175060785,18.409169850642584,61.167071899965265,0.0,,,,,31
31143,2022,69101.0,1.8,7.8,70813.0,,18.565869927737634,92.4739482825164,0.1543805480509456,6.194519490544191,5182.0,79.57624175060785,18.409169850642584,61.167071899965265,0.0,,0.0,,,31
31143,2023,76182.0,1.9,7.3,79938.0,,18.565869927737634,92.4739482825164,0.1543805480509456,6.194519490544191,5182.0,79.57624175060785,18.409169850642584,61.167071899965265,0.0,,0.0,,,31
31145,2018,43768.0,2.4,11.0,49034.0,,18.834872351982614,96.22431982232094,0.7403294466037387,5.015732000740329,10806.0,82.3597678916828,12.475822050290136,69.88394584139266,,,,,,31
31145,2019,46314.0,2.7,12.0,50260.0,,19.089673913043477,95.70022288261517,0.6129271916790491,5.2563150074294205,10768.0,82.3597678916828,12.475822050290136,69.88394584139266,0.0,,,,,31
31145,2020,50200.0,3.3,9.5,55657.0,,23.212062525937196,93.92074592074592,0.6433566433566433,5.4825174825174825,10725.0,82.99706529713866,14.87527512839325,68.1217901687454,,,,,,31
31145,2021,55636.0,2.1,10.9,63958.0,,23.62629757785467,93.3513614323014,0.4289444237224916,5.632226781051846,10724.0,82.99706529713866,14.87527512839325,68.1217901687454,,,,,,31
31145,2022,56412.0,1.8,11.7,60108.0,,24.390243902439025,90.8980355472404,1.0664172123479887,5.874649204864359,10690.0,82.99706529713866,14.87527512839325,68.1217901687454,0.0,,,,,31
31145,2023,60705.0,1.9,11.5,60614.0,,24.390243902439025,90.8980355472404,1.0664172123479887,5.874649204864359,10690.0,82.99706529713866,14.87527512839325,68.1217901687454,0.0,,,,,31
